,name,type,latitude_deg,longitude_deg,iso_country,iso_region,municipality,icao_code,iata_code,municipality_iso_country
200,Zinder Airport,medium_airport,13.779000282287598,8.983759880065918,NE,NE-7,Zinder,DRZR,ZND,"Zinder,NE"
201,Tabarka 7 Novembre Airport,medium_airport,36.97999954223633,8.87693977355957,TN,TN-32,Tabarka,DTKA,TBJ,"Tabarka,TN"
202,Monastir Habib Bourguiba International Airport,medium_airport,35.75809860229492,10.75469970703125,TN,TN-52,Monastir,DTMB,MIR,"Monastir,TN"
203,Tunis Carthage International Airport,large_airport,36.85100173950195,10.22719955444336,TN,TN-11,Tunis,DTTA,TUN,"Tunis,TN"
204,Gafsa Ksar International Airport,medium_airport,34.422000885009766,8.822500228881836,TN,TN-71,Gafsa,DTTF,GAF,"Gafsa,TN"
205,Sfax Thyna International Airport,medium_airport,34.71799850463867,10.690999984741213,TN,TN-61,Sfax,DTTX,SFA,"Sfax,TN"
206,Tozeur Nefta International Airport,medium_airport,33.939701080322266,8.110560417175293,TN,TN-72,Tozeur,DTTZ,TOE,"Tozeur,TN"
207,Antwerp International Airport (Deurne),medium_airport,51.1894,4.46028,BE,BE-VAN,Antwerp,EBAW,ANR,"Antwerp,BE"
208,Brussels Airport,large_airport,50.9014015198,4.48443984985,BE,BE-BRU,Brussels,EBBR,BRU,"Brussels,BE"
209,Brussels South Charleroi Airport,medium_airport,50.459202,4.45382,BE,BE-WHT,Brussels,EBCI,CRL,"Brussels,BE"
210,Wevelgem Airport,medium_airport,50.8172,3.20472,BE,BE-VWV,Wevelgem,EBKT,KJK,"Wevelgem,BE"
211,Ostend-Bruges International Airport,medium_airport,51.1988983154,2.8622200489,BE,BE-VWV,Ostend,EBOS,OST,"Ostend,BE"
212,Altenburg-Nobitz Airport,medium_airport,50.981945,12.506389,DE,DE-TH,Altenburg,EDAC,AOC,"Altenburg,DE"
213,"Magdeburg ""City"" Airport",medium_airport,52.073612,11.626389,DE,DE-ST,Magdeburg,EDBM,ZMG,"Magdeburg,DE"
214,Neubrandenburg Airport,medium_airport,53.6022,13.306,DE,DE-MV,Neubrandenburg,EDBN,FNB,"Neubrandenburg,DE"
215,Berlin Brandenburg Airport,large_airport,52.351389,13.493889,DE,DE-BR,Berlin,EDDB,BER,"Berlin,DE"
216,Dresden Airport,large_airport,51.1328010559082,13.767200469970703,DE,DE-SN,Dresden,EDDC,DRS,"Dresden,DE"
217,Erfurt Airport,medium_airport,50.97980117797852,10.958100318908691,DE,DE-TH,Erfurt,EDDE,ERF,"Erfurt,DE"
218,Hamburg Helmut Schmidt Airport,large_airport,53.630402,9.98823,DE,DE-HH,Hamburg,EDDH,HAM,"Hamburg,DE"
219,Hamburg-Finkenwerder Airport,medium_airport,53.5352783203125,9.835556030273438,DE,DE-HH,Hamburg,EDHI,XFW,"Hamburg,DE"
220,Cologne Bonn Airport,large_airport,50.8658981323,7.1427397728,DE,DE-NW,Cologne,EDDK,CGN,"Cologne,DE"
221,Munich Airport,large_airport,48.353802,11.7861,DE,DE-BY,Munich,EDDM,MUC,"Munich,DE"
222,Nuremberg Airport,large_airport,49.498699,11.078056,DE,DE-BY,Nuremberg,EDDN,NUE,"Nuremberg,DE"
223,Leipzig/Halle Airport,large_airport,51.423889,12.236389,DE,DE-SN,Leipzig,EDDP,LEJ,"Leipzig,DE"
224,Stuttgart Airport,large_airport,48.6898994446,9.22196006775,DE,DE-BW,Stuttgart,EDDS,STR,"Stuttgart,DE"
225,Hannover Airport,large_airport,52.461101532,9.68507957458,DE,DE-NI,Hannover,EDDV,HAJ,"Hannover,DE"
226,Bremen Airport,large_airport,53.0475006104,8.78666973114,DE,DE-HB,Bremen,EDDW,BRE,"Bremen,DE"
227,Mannheim-City Airport,medium_airport,49.473057,8.514167,DE,DE-BW,Mannheim,EDFM,MHG,"Mannheim,DE"
228,Eisenach-Kindel Airport,medium_airport,50.991604,10.47973,DE,DE-TH,Eisenach,EDGE,EIB,"Eisenach,DE"
229,Kiel-Holtenau Airport,medium_airport,54.379444,10.145278,DE,DE-SH,Kiel,EDHK,KEL,"Kiel,DE"
230,Memmingen Allgau Airport,medium_airport,47.9888000488,10.2395000458,DE,DE-BY,Memmingen,EDJA,FMM,"Memmingen,DE"
231,Paderborn Lippstadt Airport,medium_airport,51.6141014099,8.616319656369999,DE,DE-NW,Paderborn,EDLP,PAD,"Paderborn,DE"
232,Weeze Airport,medium_airport,51.6024017334,6.14216995239,DE,DE-NW,Weeze,EDLV,NRN,"Weeze,DE"
233,Dortmund Airport,large_airport,51.51829910279999,7.61223983765,DE,DE-NW,Dortmund,EDLW,DTM,"Dortmund,DE"
234,Augsburg Airport,medium_airport,48.425278,10.931667,DE,DE-BY,Augsburg,EDMA,AGB,"Augsburg,DE"
235,Friedrichshafen Airport,medium_airport,47.6712989807,9.51148986816,DE,DE-BW,Friedrichshafen,EDNY,FDH,"Friedrichshafen,DE"
236,Bayreuth Airport,medium_airport,49.985001,11.64,DE,DE-BY,Bayreuth,EDQD,BYU,"Bayreuth,DE"
237,Hof-Plauen Airport,medium_airport,50.288612,11.856389,DE,DE-BY,Hof,EDQM,HOQ,"Hof,DE"
238,Karlsruhe Baden-Baden Airport,large_airport,48.7793998718,8.08049964905,DE,DE-BW,Baden-Baden,EDSB,FKB,"Baden-Baden,DE"
239,Braunschweig-Wolfsburg Airport,medium_airport,52.319199,10.5561,DE,DE-NI,Braunschweig,EDVE,BWE,"Braunschweig,DE"
240,Kassel-Calden Airport,medium_airport,51.417273,9.384967,DE,DE-HE,Kassel,EDVK,KSF,"Kassel,DE"
241,Westerland Sylt Airport,medium_airport,54.9132003784,8.34047031403,DE,DE-SH,Westerland,EDXW,GWT,"Westerland,DE"
242,Kuressaare Airport,medium_airport,58.22990036010742,22.50950050354004,EE,EE-74,Kuressaare,EEKE,URE,"Kuressaare,EE"
243,Lennart Meri Tallinn Airport,large_airport,59.41329956049999,24.8327999115,EE,EE-37,Tallinn,EETN,TLL,"Tallinn,EE"
244,Tartu Airport,medium_airport,58.307499,26.690399,EE,EE-7B,Tartu,EETU,TAY,"Tartu,EE"
245,Helsinki Malmi Airport,medium_airport,60.254601,25.042801,FI,FI-18,Helsinki,EFHF,HEM,"Helsinki,FI"
246,Helsinki Vantaa Airport,large_airport,60.3172,24.963301,FI,FI-18,Helsinki,EFHK,HEL,"Helsinki,FI"
247,Kitee Airport,medium_airport,62.1661,30.073601,FI,FI-13,Kitee,EFIT,KTQ,"Kitee,FI"
248,Kauhava Airfield,medium_airport,63.127102,23.051399,FI,FI-03,Kauhava,EFKA,KAU,"Kauhava,FI"
249,Kajaani Airport,medium_airport,64.2855,27.6924,FI,FI-05,Kajaani,EFKI,KAJ,"Kajaani,FI"
250,Kuusamo Airport,medium_airport,65.987602,29.239401,FI,FI-14,Kuusamo,EFKS,KAO,"Kuusamo,FI"
251,Lappeenranta Airport,medium_airport,61.044601,28.144743,FI,FI-02,Lappeenranta,EFLP,LPP,"Lappeenranta,FI"
252,Mariehamn Airport,medium_airport,60.1222,19.898199,FI,FI-01,Mariehamn,EFMA,MHQ,"Mariehamn,FI"
253,Mikkeli Airport,medium_airport,61.6866,27.201799,FI,FI-04,Mikkeli,EFMI,MIK,"Mikkeli,FI"
254,Pori Airport,medium_airport,61.4617,21.799999,FI,FI-17,Pori,EFPO,POR,"Pori,FI"
255,Rovaniemi Airport,medium_airport,66.564796447754,25.830400466919,FI,FI-10,Rovaniemi,EFRO,RVN,"Rovaniemi,FI"
256,Savonlinna Airport,medium_airport,61.9431,28.945101,FI,FI-04,Savonlinna,EFSA,SVL,"Savonlinna,FI"
257,Sodankyla Airport,medium_airport,67.3949966431,26.6191005707,FI,FI-10,Sodankyla,EFSO,SOT,"Sodankyla,FI"
258,Turku Airport,medium_airport,60.514099,22.2628,FI,FI-19,Turku,EFTU,TKU,"Turku,FI"
259,Vaasa Airport,medium_airport,63.050701,21.762199,FI,FI-12,Vaasa,EFVA,VAA,"Vaasa,FI"
260,Belfast International Airport,large_airport,54.6575012207,-6.21582984924,GB,GB-NIR,Belfast,EGAA,BFS,"Belfast,GB"
261,George Best Belfast City Airport,medium_airport,54.618099,-5.8725,GB,GB-NIR,Belfast,EGAC,BHD,"Belfast,GB"
262,City of Derry Airport,medium_airport,55.04280090332031,-7.161109924316406,GB,GB-NIR,Derry,EGAE,LDY,"Derry,GB"
263,Birmingham International Airport,large_airport,52.4538993835,-1.74802994728,GB,GB-ENG,Birmingham,EGBB,BHX,"Birmingham,GB"
264,Coventry Airport,medium_airport,52.3697013855,-1.47971999645,GB,GB-ENG,Coventry,EGBE,CVT,"Coventry,GB"
265,Nottingham Airport,medium_airport,52.919998,-1.07917,GB,GB-ENG,Nottingham,EGBN,NQT,"Nottingham,GB"
266,East Midlands Airport,large_airport,52.8311004639,-1.32806003094,GB,GB-ENG,Nottingham,EGNX,EMA,"Nottingham,GB"
267,Manchester Airport,large_airport,53.349375,-2.279521,GB,GB-ENG,Manchester,EGCC,MAN,"Manchester,GB"
268,Robin Hood Doncaster Sheffield Airport,large_airport,53.4805378105,-1.01065635681,GB,GB-ENG,Doncaster,EGCN,DSA,"Doncaster,GB"
269,Bristol Airport,large_airport,51.382702,-2.71909,GB,GB-ENG,Bristol,EGGD,BRS,"Bristol,GB"
270,Liverpool John Lennon Airport,large_airport,53.33359909057617,-2.849720001220703,GB,GB-ENG,Liverpool,EGGP,LPL,"Liverpool,GB"
271,London Luton Airport,large_airport,51.874698638916016,-0.3683330118656158,GB,GB-ENG,London,EGGW,LTN,"London,GB"
272,London Biggin Hill Airport,medium_airport,51.33079910279999,0.0324999988079,GB,GB-ENG,London,EGKB,BQH,"London,GB"
273,London Gatwick Airport,large_airport,51.148102,-0.190278,GB,GB-ENG,London,EGKK,LGW,"London,GB"
274,London City Airport,medium_airport,51.505299,0.055278,GB,GB-ENG,London,EGLC,LCY,"London,GB"
275,London Heathrow Airport,large_airport,51.4706,-0.461941,GB,GB-ENG,London,EGLL,LHR,"London,GB"
276,Southend Airport,medium_airport,51.5714,0.695556,GB,GB-ENG,London,EGMC,SEN,"London,GB"
277,London Stansted Airport,large_airport,51.8849983215,0.234999999404,GB,GB-ENG,London,EGSS,STN,"London,GB"
278,RAF Northolt,medium_airport,51.5530014038,-0.418166995049,GB,GB-ENG,London,EGWU,NHT,"London,GB"
279,Bournemouth Airport,medium_airport,50.779999,-1.8425,GB,GB-ENG,Bournemouth,EGHH,BOH,"Bournemouth,GB"
280,Southampton Airport,large_airport,50.95029830932617,-1.3567999601364136,GB,GB-ENG,Southampton,EGHI,SOU,"Southampton,GB"
281,Jersey Airport,medium_airport,49.20790100097656,-2.195509910583496,JE,JE-U-A,Saint Helier,EGJJ,JER,"Saint Helier,JE"
282,Shoreham Airport,medium_airport,50.835602,-0.297222,GB,GB-ENG,Brighton,EGKA,ESH,"Brighton,GB"
283,Farnborough Airport,medium_airport,51.2757987976,-0.776332974434,GB,GB-ENG,Farnborough,EGLF,FAB,"Farnborough,GB"
284,Carlisle Airport,medium_airport,54.9375,-2.8091700077056885,GB,GB-ENG,Carlisle,EGNC,CAX,"Carlisle,GB"
285,Blackpool International Airport,medium_airport,53.77170181274414,-3.0286099910736084,GB,GB-ENG,Blackpool,EGNH,BLK,"Blackpool,GB"
286,Humberside Airport,medium_airport,53.57440185546875,-0.350832998752594,GB,GB-ENG,Grimsby,EGNJ,HUY,"Grimsby,GB"
287,Leeds Bradford Airport,large_airport,53.86589813232422,-1.6605700254440308,GB,GB-ENG,Leeds,EGNM,LBA,"Leeds,GB"
288,Newcastle Airport,large_airport,55.03749847412109,-1.6916699409484863,GB,GB-ENG,Newcastle,EGNT,NCL,"Newcastle,GB"
289,Durham Tees Valley Airport,medium_airport,54.50920104980469,-1.4294099807739258,GB,GB-ENG,Durham,EGNV,MME,"Durham,GB"
290,Sumburgh Airport,medium_airport,59.87889862060547,-1.295560002326965,GB,GB-SCT,Lerwick,EGPB,LSI,"Lerwick,GB"
291,Wick Airport,medium_airport,58.45890045166016,-3.09306001663208,GB,GB-SCT,Wick,EGPC,WIC,"Wick,GB"
292,Aberdeen Dyce Airport,medium_airport,57.2019,-2.19778,GB,GB-SCT,Aberdeen,EGPD,ABZ,"Aberdeen,GB"
293,Inverness Airport,medium_airport,57.54249954223633,-4.047500133514404,GB,GB-SCT,Inverness,EGPE,INV,"Inverness,GB"
294,Glasgow International Airport,large_airport,55.871899,-4.43306,GB,GB-SCT,Glasgow,EGPF,GLA,"Glasgow,GB"
295,Glasgow Prestwick Airport,medium_airport,55.5093994140625,-4.586669921875,GB,GB-SCT,Glasgow,EGPK,PIK,"Glasgow,GB"
296,Edinburgh Airport,large_airport,55.95000076293945,-3.372499942779541,GB,GB-SCT,Edinburgh,EGPH,EDI,"Edinburgh,GB"
297,Dundee Airport,medium_airport,56.45249938964844,-3.025830030441284,GB,GB-SCT,Dundee,EGPN,DND,"Dundee,GB"
298,Stornoway Airport,medium_airport,58.215599060058594,-6.331110000610352,GB,GB-SCT,Stornoway,EGPO,SYY,"Stornoway,GB"
299,RAF Lossiemouth,medium_airport,57.7052001953125,-3.339169979095459,GB,GB-SCT,Lossiemouth,EGQS,LMO,"Lossiemouth,GB"
300,Cambridge Airport,medium_airport,52.205002,0.175,GB,GB-ENG,Cambridge,EGSC,CBG,"Cambridge,GB"
301,Norwich International Airport,medium_airport,52.6758,1.28278,GB,GB-ENG,Norwich,EGSH,NWI,"Norwich,GB"
302,Exeter International Airport,large_airport,50.73440170288086,-3.4138898849487305,GB,GB-ENG,Exeter,EGTE,EXT,"Exeter,GB"
303,Oxford (Kidlington) Airport,medium_airport,51.8368988037,-1.32000005245,GB,GB-ENG,Kidlington,EGTK,OXF,"Kidlington,GB"
304,RAF Honington,medium_airport,52.34260177612305,0.7729390263557434,GB,GB-ENG,Thetford,EGXH,BEQ,"Thetford,GB"
305,Amsterdam Airport Schiphol,large_airport,52.308601,4.76389,NL,NL-NH,Amsterdam,EHAM,AMS,"Amsterdam,NL"
306,Maastricht Aachen Airport,medium_airport,50.911701,5.77014,NL,NL-LI,Maastricht,EHBK,MST,"Maastricht,NL"
307,Eindhoven Airport,large_airport,51.4500999451,5.37452983856,NL,NL-NB,Eindhoven,EHEH,EIN,"Eindhoven,NL"
308,Eelde Airport,medium_airport,53.1197013855,6.57944011688,NL,NL-DR,Groningen,EHGG,GRQ,"Groningen,NL"
309,Gilze Rijen Air Base,medium_airport,51.56740188598633,4.931829929351807,NL,NL-NB,Breda,EHGR,GLZ,"Breda,NL"
310,De Kooy Airport,medium_airport,52.92340087890625,4.780620098114014,NL,NL-NH,Den Helder,EHKD,DHR,"Den Helder,NL"
311,Lelystad Airport,medium_airport,52.4603,5.52722,NL,NL-FL,Lelystad,EHLE,LEY,"Lelystad,NL"
312,Leeuwarden Air Base,medium_airport,53.22859954833984,5.760560035705566,NL,NL-FR,Leeuwarden,EHLW,LWR,"Leeuwarden,NL"
313,Rotterdam The Hague Airport,medium_airport,51.956902,4.43722,NL,NL-ZH,Rotterdam,EHRD,RTM,"Rotterdam,NL"
314,Twente Airport,medium_airport,52.275833,6.889167,NL,NL-OV,Enschede,EHTW,ENS,"Enschede,NL"
315,Cork Airport,large_airport,51.84130096435547,-8.491109848022461,IE,IE-C,Cork,EICK,ORK,"Cork,IE"
316,Galway Airport,medium_airport,53.300201416015625,-8.941590309143066,IE,IE-G,Galway,EICM,GWY,"Galway,IE"
317,Donegal Airport,medium_airport,55.0442008972168,-8.340999603271484,IE,IE-DL,Donegal,EIDL,CFN,"Donegal,IE"
318,Dublin Airport,large_airport,53.421299,-6.27007,IE,IE-D,Dublin,EIDW,DUB,"Dublin,IE"
319,Kerry Airport,medium_airport,52.18090057373047,-9.52377986907959,IE,IE-KY,Killarney,EIKY,KIR,"Killarney,IE"
320,Shannon Airport,large_airport,52.702,-8.92482,IE,IE-CE,Shannon,EINN,SNN,"Shannon,IE"
321,Sligo Airport,medium_airport,54.280200958252,-8.5992097854614,IE,IE-SO,Sligo,EISG,SXL,"Sligo,IE"
322,Waterford Airport,medium_airport,52.187198638916016,-7.086959838867188,IE,IE-WD,Waterford,EIWF,WAT,"Waterford,IE"
323,Aarhus Airport,medium_airport,56.303331,10.618286,DK,DK-82,Aarhus,EKAH,AAR,"Aarhus,DK"
324,Copenhagen Kastrup Airport,large_airport,55.617900848389,12.656000137329,DK,DK-84,Copenhagen,EKCH,CPH,"Copenhagen,DK"
325,Copenhagen Roskilde Airport,medium_airport,55.58560180664063,12.131400108337402,DK,DK-85,Copenhagen,EKRK,RKE,"Copenhagen,DK"
326,Esbjerg Airport,medium_airport,55.525902,8.5534,DK,DK-83,Esbjerg,EKEB,EBJ,"Esbjerg,DK"
327,Odense Airport,medium_airport,55.47669982910156,10.330900192260742,DK,DK-83,Odense,EKOD,ODE,"Odense,DK"
328,Aalborg Airport,large_airport,57.0927589138,9.84924316406,DK,DK-81,Aalborg,EKYT,AAL,"Aalborg,DK"
329,Luxembourg-Findel International Airport,large_airport,49.6233333,6.2044444,LU,LU-L,Luxembourg,ELLX,LUX,"Luxembourg,LU"
330,Alta Airport,medium_airport,69.976097106934,23.371700286865,NO,NO-20,Alta,ENAT,ALF,"Alta,NO"
331,"Bergen Airport, Flesland",large_airport,60.2934,5.21814,NO,NO-12,Bergen,ENBR,BGO,"Bergen,NO"
332,"Oslo Airport, Gardermoen",large_airport,60.193901,11.1004,NO,NO-02,Oslo,ENGM,OSL,"Oslo,NO"
333,"Moss Airport, Rygge",medium_airport,59.378817,10.785439,NO,NO-01,Oslo,ENRY,RYG,"Oslo,NO"
334,Hammerfest Airport,medium_airport,70.679702758789,23.668600082397,NO,NO-20,Hammerfest,ENHF,HFT,"Hammerfest,NO"
335,"Kirkenes Airport, Høybuktmoen",medium_airport,69.7258,29.8913,NO,NO-20,Kirkenes,ENKR,KKN,"Kirkenes,NO"
336,Notodden Airport,medium_airport,59.565701,9.21222,NO,NO-08,Notodden,ENNO,NTB,"Notodden,NO"
337,"Mo i Rana Airport, Røssvoll",medium_airport,66.363899230957,14.301400184631,NO,NO-18,Mo i Rana,ENRA,MQN,"Mo i Rana,NO"
338,"Sandnessjøen Airport, Stokka",medium_airport,65.956802,12.4689,NO,NO-18,Alstahaug,ENST,SSJ,"Alstahaug,NO"
339,"Trondheim Airport, Værnes",large_airport,63.457802,10.924,NO,NO-17,Trondheim,ENVA,TRD,"Trondheim,NO"
340,Yan'an Nanniwan Airport,medium_airport,36.479413,109.464083,CN,CN-61,Yan'an,ZLYA,ENY,"Yan'an,CN"
341,"Stavanger Airport, Sola",large_airport,58.876701,5.63778,NO,NO-11,Stavanger,ENZV,SVG,"Stavanger,NO"
342,Bydgoszcz Ignacy Jan Paderewski Airport,large_airport,53.096802,17.977699,PL,PL-KP,Bydgoszcz,EPBY,BZG,"Bydgoszcz,PL"
343,Katowice International Airport,large_airport,50.4743,19.08,PL,PL-SL,Katowice,EPKT,KTW,"Katowice,PL"
344,Modlin Airport,medium_airport,52.451099,20.6518,PL,PL-MZ,Warsaw,EPMO,WMI,"Warsaw,PL"
345,Warsaw Chopin Airport,large_airport,52.1656990051,20.9671001434,PL,PL-MZ,Warsaw,EPWA,WAW,"Warsaw,PL"
346,Radom Airport,medium_airport,51.3891983032,21.213300705,PL,PL-MZ,Radom,EPRA,RDO,"Radom,PL"
347,"Szczecin-Goleniów ""Solidarność"" Airport",large_airport,53.584702,14.9022,PL,PL-ZP,Goleniow,EPSC,SZZ,"Goleniow,PL"
348,Olsztyn-Mazury Airport,medium_airport,53.481899,20.9377,PL,PL-WN,Olsztyn,EPSY,SZY,"Olsztyn,PL"
349,Gothenburg-Landvetter Airport,large_airport,57.662799835205,12.279800415039,SE,SE-Q,Gothenburg,ESGG,GOT,"Gothenburg,SE"
350,Gothenburg City Airport,medium_airport,57.7747,11.8704,SE,SE-Q,Gothenburg,ESGP,GSE,"Gothenburg,SE"
351,Mora Airport,medium_airport,60.957901,14.5114,SE,SE-W,Mora,ESKM,MXX,"Mora,SE"
352,Stockholm Skavsta Airport,medium_airport,58.788601,16.912201,SE,SE-D,Stockholm,ESKN,NYO,"Stockholm,SE"
353,Stockholm-Arlanda Airport,large_airport,59.651901245117,17.918600082397,SE,SE-AB,Stockholm,ESSA,ARN,"Stockholm,SE"
354,Stockholm-Bromma Airport,medium_airport,59.354400634765625,17.941699981689453,SE,SE-AB,Stockholm,ESSB,BMA,"Stockholm,SE"
355,Kristianstad Airport,medium_airport,55.92169952392578,14.08549976348877,SE,SE-M,Kristianstad,ESMK,KID,"Kristianstad,SE"
356,Kalmar Airport,medium_airport,56.685501,16.2876,SE,SE-H,Kalmar,ESMQ,KLR,"Kalmar,SE"
357,Halmstad Airport,medium_airport,56.69110107421875,12.820199966430664,SE,SE-N,Halmstad,ESMT,HAD,"Halmstad,SE"
358,Kiruna Airport,medium_airport,67.821998596191,20.336799621582,SE,SE-BD,Kiruna,ESNQ,KRN,"Kiruna,SE"
359,Karlstad Airport,medium_airport,59.4446983337,13.3374004364,SE,SE-S,Karlstad,ESOK,KSD,"Karlstad,SE"
360,Dala Airport,medium_airport,60.422001,15.5152,SE,SE-W,Borlange,ESSD,BLE,"Borlange,SE"
361,Visby Airport,medium_airport,57.662799835205,18.346200942993,SE,SE-I,Visby,ESSV,VBY,"Visby,SE"
362,Spangdahlem Air Base,medium_airport,49.9726982117,6.69250011444,DE,DE-RP,Trier,ETAD,SPM,"Trier,DE"
363,Fritzlar Army Airfield,medium_airport,51.1146,9.286,DE,DE-HE,Fritzlar,ETHF,FRZ,"Fritzlar,DE"
364,Nordholz Naval Airbase,medium_airport,53.7677001953,8.658499717709999,DE,DE-NI,Cuxhaven,ETMN,FCN,"Cuxhaven,DE"
365,Rostock-Laage Airport,medium_airport,53.9182014465,12.2783002853,DE,DE-MV,Rostock,ETNL,RLG,"Rostock,DE"
366,Wiesbaden Army Airfield,medium_airport,50.049800872802734,8.325400352478027,DE,DE-HE,Wiesbaden,ETOU,WIE,"Wiesbaden,DE"
367,Ingolstadt Manching Airport,medium_airport,48.7156982421875,11.534000396728516,DE,DE-BY,Manching,ETSI,IGS,"Manching,DE"
368,Daugavpils Intrenational Airport,medium_airport,55.9447212219,26.6650009155,LV,LV-DA,Daugavpils,EVDA,DGP,"Daugavpils,LV"
369,Riga International Airport,large_airport,56.92359924316406,23.971099853515625,LV,LV-RIX,Riga,EVRA,RIX,"Riga,LV"
370,Ventspils International Airport,medium_airport,57.35779953,21.5442008972,LV,LV-VEN,Ventspils,EVVA,VNT,"Ventspils,LV"
371,Kaunas International Airport,medium_airport,54.96390151977539,24.084800720214844,LT,LT-KU,Kaunas,EYKA,KUN,"Kaunas,LT"
372,Palanga International Airport,medium_airport,55.97320175170898,21.093900680541992,LT,LT-KL,Palanga,EYPA,PLQ,"Palanga,LT"
373,Vilnius International Airport,large_airport,54.634102,25.285801,LT,LT-VL,Vilnius,EYVI,VNO,"Vilnius,LT"
374,Alexander Bay Airport,medium_airport,-28.575001,16.5333,ZA,ZA-NC,Alexander Bay,FAAB,ALJ,"Alexander Bay,ZA"
375,Cape Town International Airport,large_airport,-33.9648017883,18.6016998291,ZA,ZA-WC,Cape Town,FACT,CPT,"Cape Town,ZA"
376,Ben Schoeman Airport,medium_airport,-33.0355987549,27.8258991241,ZA,ZA-EC,East London,FAEL,ELS,"East London,ZA"
377,George Airport,large_airport,-34.0056,22.378902,ZA,ZA-WC,George,FAGG,GRJ,"George,ZA"
378,Rand Airport,medium_airport,-26.2425,28.151199,ZA,ZA-GT,Johannesburg,FAGM,QRA,"Johannesburg,ZA"
379,Lanseria Airport,medium_airport,-25.9384994507,27.9260997772,ZA,ZA-GT,Johannesburg,FALA,HLA,"Johannesburg,ZA"
380,OR Tambo International Airport,large_airport,-26.1392,28.246,ZA,ZA-GT,Johannesburg,FAOR,JNB,"Johannesburg,ZA"
381,P C Pelser Airport,medium_airport,-26.8710994720459,26.718000411987305,ZA,ZA-NW,Klerksdorp,FAKD,KXE,"Klerksdorp,ZA"
382,Kimberley Airport,medium_airport,-28.802799224900003,24.7651996613,ZA,ZA-NC,Kimberley,FAKM,KIM,"Kimberley,ZA"
383,Johan Pienaar Airport,medium_airport,-27.45669937133789,23.411399841308597,ZA,ZA-NC,Kuruman,FAKU,KMH,"Kuruman,ZA"
384,King Shaka International Airport,large_airport,-29.6144444444,31.1197222222,ZA,ZA-NL,Durban,FALE,DUR,"Durban,ZA"
385,Virginia Airport,medium_airport,-29.77059936523437,31.058399200439453,ZA,ZA-NL,Durban,FAVG,VIR,"Durban,ZA"
386,Ladysmith Airport,medium_airport,-28.5816993713,29.7497005463,ZA,ZA-NL,Ladysmith,FALY,LAY,"Ladysmith,ZA"
387,Oudtshoorn Airport,medium_airport,-33.6069984436,22.188999176,ZA,ZA-WC,Oudtshoorn,FAOH,OUH,"Oudtshoorn,ZA"
388,Port Elizabeth International Airport,medium_airport,-33.984901,25.6173,ZA,ZA-EC,Port Elizabeth,FAPE,PLZ,"Port Elizabeth,ZA"
389,Hendrik Van Eck Airport,medium_airport,-23.9372005463,31.1553993225,ZA,ZA-NP,Phalaborwa,FAPH,PHW,"Phalaborwa,ZA"
390,Pietermaritzburg Airport,medium_airport,-29.6490001678,30.3987007141,ZA,ZA-NL,Pietermaritzburg,FAPM,PZB,"Pietermaritzburg,ZA"
391,Polokwane International Airport,medium_airport,-23.845269,29.458615,ZA,ZA-NP,Polokwane,FAPP,PTG,"Polokwane,ZA"
392,Potchefstroom Airport,medium_airport,-26.670999527,27.0818996429,ZA,ZA-NW,Potchefstroom,FAPS,PCF,"Potchefstroom,ZA"
393,Queenstown Airport,medium_airport,-31.92020034790039,26.882200241088867,ZA,ZA-EC,Queenstown,FAQT,UTW,"Queenstown,ZA"
394,Robertson Airport,medium_airport,-33.812198638916016,19.90279960632324,ZA,ZA-WC,Robertson,FARS,ROD,"Robertson,ZA"
395,Springbok Airport,medium_airport,-29.68930053710937,17.939599990844727,ZA,ZA-NC,Springbok,FASB,SBU,"Springbok,ZA"
396,Tzaneen Airport,medium_airport,-23.8243999481,30.3292999268,ZA,ZA-NP,Tzaneen,FATZ,LTA,"Tzaneen,ZA"
397,Prince Mangosuthu Buthelezi Airport,medium_airport,-28.3206005096,31.4165000916,ZA,ZA-NL,Ulundi,FAUL,ULD,"Ulundi,ZA"
398,Pierre Van Ryneveld Airport,medium_airport,-28.39909935,21.2602005005,ZA,ZA-NC,Upington,FAUP,UTN,"Upington,ZA"
399,Wonderboom Airport,medium_airport,-25.6539,28.224199,ZA,ZA-GT,Pretoria,FAWB,PRY,"Pretoria,ZA"
400,Waterkloof Air Force Base,medium_airport,-25.8299999237,28.2224998474,ZA,ZA-GT,Pretoria,FAWK,WKF,"Pretoria,ZA"
401,Francistown Airport,medium_airport,-21.15959930419922,27.47450065612793,BW,BW-NE,Francistown,FBFT,FRW,"Francistown,BW"
402,Kasane Airport,medium_airport,-17.83289909362793,25.162399291992188,BW,BW-NW,Kasane,FBKE,BBK,"Kasane,BW"
